drug,DEG,logFC
Anastrozole,GUCA1A,0.37765386484671
Anastrozole,SH3GL1,-0.516477726507879
Anastrozole,HAUS6,0.460505820702814
Anastrozole,ADAP1,-0.722709230754687
Anastrozole,LPGAT1,0.576539105263306
Anastrozole,FAM131A,0.972450501676916
Anastrozole,HSPH1,1.06296691341676
Anastrozole,GSN,-1.05179113927095
Anastrozole,RBM12B,0.516800258470615
Anastrozole,CCNB1,-1.46704059407332
Anastrozole,SLC34A2,0.846656374309373
Anastrozole,GDAP1L1,0.372321498566779
Anastrozole,SPAST,0.465827147165933
Anastrozole,UQCRB,0.754397343898169
Anastrozole,RBMS3,-0.451227201931719
Anastrozole,SND1,0.674515599789826
Anastrozole,RPS7,0.248874761056207
Anastrozole,DIAPH1,0.571893602177716
Anastrozole,YOD1,0.455764290215312
Anastrozole,UBE2V2,0.4777551803036
Anastrozole,CYSLTR1,0.226000163866125
Anastrozole,CHCHD3,0.528571170309314
Anastrozole,BRD1,0.566069340360337
Anastrozole,MICB,0.853189212688501
Anastrozole,RAB35,-0.411278983821038
Anastrozole,GOLGB1,0.539485855378963
Anastrozole,MX2,-1.289905257847
Anastrozole,ABHD14A,-0.669774359551028
Anastrozole,YEATS2,0.721469502518144
Anastrozole,DUOX2,-1.20608822677447
Anastrozole,CNP,-0.654067198435467
Anastrozole,SPTA1,0.489493413247922
Anastrozole,BRIP1,0.613024732340936
Anastrozole,BTC,0.212196927139724
Anastrozole,ALDH3A2,-1.26718791325887
Anastrozole,OTC,0.464713217555615
Anastrozole,SSTR2,0.439350883165995
Anastrozole,TESPA1,0.317431042159811
Anastrozole,MICA,0.587931584620818
Anastrozole,LIMK2,0.711400063141532
Anastrozole,AK4,-1.0547509573508
Anastrozole,ZNF614,-0.45112053207729
Anastrozole,SLC35C2,-0.384110423101894
Anastrozole,KCNJ1,-0.323005536328191
Anastrozole,AVL9,0.53535983527916
Anastrozole,LTK,0.524395351824555
Anastrozole,GFM1,0.232809274092964
Anastrozole,NPHS2,-0.442239664602974
Anastrozole,RWDD3,-0.470980367798737
Anastrozole,CCDC144A,0.219920832177866
Anastrozole,ADORA2B,-0.835162314815799
Anastrozole,ASXL1,-0.3959503242935
Anastrozole,NUP62,-0.500688964042109
Anastrozole,UNC50,0.582867072976151
Anastrozole,TONSL,0.271263685779294
Anastrozole,TEX13B,-0.276360905688743
Anastrozole,RPL12,0.372616602026897
Anastrozole,RPL8,0.49361641510673
Anastrozole,CSGALNACT2,0.734168201253033
Anastrozole,KLF13,-0.639008705166801
Anastrozole,GABRR2,-0.246576799862628
Anastrozole,ZCCHC6,0.558989231137261
Anastrozole,LONRF3,-0.351438152617303
Anastrozole,ZWINT,0.632604039233662
Anastrozole,NGLY1,0.501020396965137
Anastrozole,SNUPN,-0.527969792269279
Anastrozole,KANSL1L,0.464353602865467
Anastrozole,LOX,-1.08707266095756
Anastrozole,CCDC47,0.733373973680578
Anastrozole,KLHDC8A,0.430804304454635
Anastrozole,PRB1,-0.54460166329923
Anastrozole,KCNH2,0.480725913807965
Anastrozole,FOXO1,-0.890573028205099
Anastrozole,TMED3,-0.773795172788096
Anastrozole,SYNGR2,-0.59155787592349
Anastrozole,ZDHHC24,-0.513310055801833
Anastrozole,PADI1,-0.472711203754813
Anastrozole,HAPLN1,0.757267423298047
Anastrozole,DENND4C,0.481288336325382
Anastrozole,RABGAP1L,-0.75931297523388
Anastrozole,BRCA2,0.412235218545664
Anastrozole,PKP3,-0.545014212096948
Anastrozole,CD80,-0.507697146871816
Anastrozole,GDPD3,-0.845637715381126
Anastrozole,SEMG2,0.348651922267417
Anastrozole,FGF1,-0.814701976983444
Anastrozole,SCNN1B,-0.680071787557741
Anastrozole,HSPB7,-0.765377742656764
Anastrozole,PIGG,-0.724139873532282
Anastrozole,PSCA,-1.22610129826311
Anastrozole,PI3,-1.38632646332616
Anastrozole,RFPL2,0.47414538134699
Anastrozole,LY6D,-1.43697211535081
Anastrozole,NIP7,-0.56216471437095
Anastrozole,OR2H2,-0.332603748293891
Anastrozole,LOC202181,-0.446799489035121
Anastrozole,FHL3,-0.455333927403326
Anastrozole,GTF2H2B,-0.719858667124873
Anastrozole,SARAF,0.717960153800853
Anastrozole,PLEKHB2,0.671327760254129
Anastrozole,FBP2,-0.348618922026264
Anastrozole,YY1,-0.283271499302077
Anastrozole,PCDHGA9,-0.244474379912667
Anastrozole,ABCA7,0.414036035537721
Anastrozole,BEST2,-0.351037730341373
Anastrozole,TFF3,-1.85804470380147
Anastrozole,TNFSF9,0.562988305437389
Anastrozole,RNF103,0.564751963684524
Anastrozole,TOM1L2,-0.342103892478391
Anastrozole,SLAMF7,-0.992975974428482
Anastrozole,OR7E14P,-0.536919600721717
Anastrozole,PHF3,0.516908068587814
Anastrozole,BCL2L13,0.506941346154696
Anastrozole,ECHDC3,0.641215348589247
Anastrozole,MED14,0.586966618247653
Anastrozole,ROBO3,0.394803758980573
Anastrozole,SEC24D,0.58738871242689
Anastrozole,HTATIP2,0.998575196749921
Anastrozole,CTNNA3,-0.357022109238998
Anastrozole,C2orf44,0.341143594271894
Anastrozole,CDC37L1,0.768802022588425
Anastrozole,SNHG3,-0.429315155830937
Anastrozole,DMRT1,0.404755336650903
Anastrozole,IDE,0.990392754043357
Anastrozole,RARB,-0.457204210585443
Anastrozole,MCFD2,0.625648685123608
Anastrozole,DRG1,0.434850744579153
Anastrozole,MCCC1,0.908283199089158
Anastrozole,NCALD,0.858491495035696
Anastrozole,GFPT1,0.478002696797464
Anastrozole,GPR107,0.416809375735298
Anastrozole,PDE4DIP,-0.954129296800365
Anastrozole,ZNF134,-0.855486600295358
Anastrozole,ISG20,-0.875450383061947
Anastrozole,DLGAP1,0.282959475033522
Anastrozole,ADPRH,-0.289310600446617
Anastrozole,FSHB,-0.349150837331579
Anastrozole,MAPK3,-0.431014800417251
Anastrozole,ABO,-0.299378491830135
Anastrozole,EDEM1,0.49151942349862
Anastrozole,DDX6,-0.56302066471266
Anastrozole,CHST2,-1.29478040639905
Anastrozole,FLOT1,-0.647988464521324
Anastrozole,PCYT1B,0.302199000897614
Anastrozole,HOXA1,-0.632650416830312
Anastrozole,TEK,0.658719280491704
Anastrozole,TNIP2,-0.490307462388192
Anastrozole,WDR41,-0.675888942635579
Anastrozole,FYB,-0.986669720083042
Anastrozole,MAOB,1.40978601358939
Anastrozole,PMPCA,-0.519441521686058
Anastrozole,TPSG1,-0.291999115460164
Anastrozole,TSC22D1,1.35877176644145
Anastrozole,PSMD1,0.571062219315675
Anastrozole,CEP76,0.553332898927771
Anastrozole,EIF4E,-0.638709482939348
Anastrozole,UBIAD1,-0.451048671335415
Anastrozole,ALDH6A1,-0.728694362916809
Anastrozole,CTSK,-1.14433130492335
Anastrozole,RCOR1,0.604893981546595
Anastrozole,RYR1,0.765467439872631
Anastrozole,ATXN2L,0.320145468780961
Anastrozole,ARL14,-0.638488760892897
Anastrozole,XPO7,0.975070117176442
Anastrozole,SLCO1C1,-0.441683788230455
Anastrozole,VPS13A,0.637842143791306
Anastrozole,RASA3,-0.412568942360259
Anastrozole,CHUK,0.451576184535373
Anastrozole,ZNF710,-0.307544642600461
Anastrozole,SZRD1,-0.387359657149385
Anastrozole,ELOVL6,0.501995200696198
Anastrozole,SMC1A,0.739001902981084
Anastrozole,CREBBP,0.518878028012703
Anastrozole,MARK3,0.397628462832906
Anastrozole,GFI1,-0.462769285492274
Anastrozole,TUBD1,0.595348040262857
Anastrozole,PCSK5,0.760241760723832
Anastrozole,TWIST1,-1.07859764410102
Anastrozole,AMBN,-0.383843898773196
Anastrozole,FARSA,-0.469401152237605
Anastrozole,NUDT7,-0.244107509004898
Anastrozole,HEBP2,-0.950217157170394
Anastrozole,TRIM8,0.864474407140759
Anastrozole,FAM3A,-0.401660784431124
Anastrozole,CAPN9,-0.504888403242915
Anastrozole,GLRA2,-0.23852148608885
Anastrozole,SPINK1,-1.64699085207953
Anastrozole,CRP,0.96541894691578
Anastrozole,LRRC32,-0.589066602181695
Anastrozole,MTHFR,-0.247008613918142
Anastrozole,ARHGAP28,-0.354396042616472
Anastrozole,CLCN2,0.387914757797685
Anastrozole,NAA35,0.346607132234434
Anastrozole,SYBU,1.10751557004625
Anastrozole,FCGRT,-0.704045551410619
Anastrozole,ZNF473,0.354210062303402
Anastrozole,CDKN2A,0.633464868517889
Anastrozole,EIF2B1,-0.400026856989104
Anastrozole,CHIC2,-0.717571386392564
Anastrozole,NOS2,0.337487649226533
Anastrozole,SPRR1A,-0.969410562860793
Anastrozole,FAM198B,-1.0591902387315
Anastrozole,TFDP3,-0.219273930010589
Anastrozole,COPS8,-0.503721672555676
Anastrozole,KRT38,-0.236193954080776
Anastrozole,ABCD1,-0.347740491231283
Anastrozole,EPS8L1,-0.735536198685135
Anastrozole,YLPM1,0.45895877437315
Anastrozole,ZMYM6,0.385068278381789
Anastrozole,PLPP1,-0.840546058571858
Anastrozole,CCR4,-0.311250019764555
Anastrozole,DMWD,-0.32657728333404
Anastrozole,KRT85,-0.304606271826703
Anastrozole,THY1,-0.824567072633385
Anastrozole,MCTP1,-0.824147683986717
Anastrozole,UMPS,-0.415955191073214
Anastrozole,GLUL,-1.26371718144071
Anastrozole,VPS54,0.408168384994285
Anastrozole,MAP3K7,-0.418802143870919
Anastrozole,IFRD1,0.856357574462889
Anastrozole,TRIM2,0.838316478591031
Anastrozole,ONECUT1,0.238496431405993
Anastrozole,CLN5,-0.492334213809692
Anastrozole,DSE,0.842670300732488
Anastrozole,CAPN10,-0.315078963404117
Anastrozole,HNRNPAB,-0.537333419357523
Anastrozole,KCNQ3,-0.22023377902266
Anastrozole,GSTM5,-0.529643006946731
Anastrozole,AGPAT2,-0.548971594243808
Anastrozole,TMEM11,-0.498197880344116
Anastrozole,CRYBA2,0.300347625345423
Anastrozole,CHRNG,0.25776379350303
Anastrozole,TP53TG1,-0.520846650220347
Anastrozole,WDR26,0.715262941692188
Anastrozole,CPEB3,0.331590369127798
Anastrozole,FGFBP1,-0.87956167822299
Anastrozole,LRP3,-0.453282763992532
Anastrozole,ERCC5,0.451630229535312
Anastrozole,DDIT4,0.417912230975385
Anastrozole,HRH2,-0.250656096831615
Anastrozole,SERPINI1,1.05385130730228
Anastrozole,CDCP1,0.677002699478812
Anastrozole,DENND1C,-0.495848909668302
Anastrozole,EPHB6,-0.559096913406815
Anastrozole,PCDHA2,0.17786899856899
Anastrozole,PMF1,-0.363520062488059
Anastrozole,AHCTF1,0.439443795577338
Anastrozole,SLC17A5,-0.520894907522893
Anastrozole,DCHS1,-0.796420981918557
Anastrozole,ABCB9,0.454145006511524
Anastrozole,MKKS,0.60497663677603
Anastrozole,RABGGTB,0.950574577718539
Anastrozole,SNRNP200,0.460990774458732
Anastrozole,RB1CC1,0.38415725680365
Anastrozole,GALR1,0.261740515197535
Anastrozole,FGFR3,-1.34447856571363
Anastrozole,IK,0.414988804554593
Anastrozole,RPS15A,0.175553142160608
Anastrozole,CSRNP2,0.528400013412254
Anastrozole,RPS2,0.212844841722123
Anastrozole,SLC6A15,0.736425555270653
Anastrozole,PART1,0.467921298483143
Anastrozole,NFU1,0.54543890469316
Anastrozole,MKS1,-0.276920436085138
Anastrozole,SLCO4A1,-0.797802838726323
Anastrozole,ZNF34,0.393655403800634
Anastrozole,ENSA,-0.468322816102402
Anastrozole,TCEB3,-0.432077304176666
Anastrozole,GSK3A,-0.345563895460489
Anastrozole,SCFD1,0.620858406675033
Anastrozole,MTMR10,-0.236083521359209
Anastrozole,ERICH1,-0.24887215572855
Anastrozole,RFXANK,0.410422103992406
Anastrozole,TRIM21,-0.566060339195142
Anastrozole,RGS14,-0.350052477656932
Anastrozole,RUVBL1,-0.303335023962934
Anastrozole,USP32,0.352448207744651
Anastrozole,ZCCHC14,0.526261751202569
Anastrozole,LUZP2,-0.31078526939171
Anastrozole,STARD7,0.793705090232516
Anastrozole,ANKRD6,0.666306421376656
Anastrozole,KAT6B,0.652956496114316
Anastrozole,GLUD2,-0.670501197593801
Anastrozole,EIF2B5,0.901242629341458
Anastrozole,SLC22A8,-0.386727440184442
Anastrozole,SRM,-0.591667997664301
Anastrozole,CTBS,0.633936785269474
Anastrozole,PPEF2,0.196753971818564
Anastrozole,PIK3CA,1.01429676318514
Anastrozole,SH3YL1,0.817926087241239
Anastrozole,ELAVL3,0.436871946721836
Anastrozole,TMCC2,0.415350495905115
Anastrozole,BRSK2,0.203720034032627
Anastrozole,COL5A2,-1.40506598569345
Anastrozole,C9,0.688813714013583
Anastrozole,FCF1,0.390190038128177
Anastrozole,NR4A2,0.945756356785261
Anastrozole,IVL,-0.898403679115185
Anastrozole,PTPN14,0.502480026604474
Anastrozole,GAK,-0.329392716504526
Anastrozole,HSPA1A,0.788789382879286
Anastrozole,MUL1,-0.272732012513756
Anastrozole,PUS1,-0.279189379318899
Anastrozole,NDUFS4,-0.534778287445288
Anastrozole,RAB21,0.328398593957872
Anastrozole,C10orf88,0.389037256655485
Anastrozole,WSB1,-0.74910413355067
Anastrozole,FETUB,0.333946884542271
Anastrozole,USP6NL,0.76428649736487
Anastrozole,MT1HL1,1.40395335183627
Anastrozole,LINC01136,-0.219336305839429
Anastrozole,DGKQ,-0.250393390655516
Anastrozole,MARCKSL1,-1.18852637470633
Anastrozole,POU4F1,-0.729338922362398
Anastrozole,C22orf24,-0.211044131845671
Anastrozole,KCNV1,0.244111534478007
Anastrozole,HSPA2,-1.11027147458948
Anastrozole,SRPX2,-0.687842251597972
Anastrozole,SLIT3,-0.539736246717147
Anastrozole,KRT4,-0.298812997513924
Anastrozole,DNAJB1,0.378903464994567
Anastrozole,ASPSCR1,-0.517975586048072
Anastrozole,RASA4,-0.824261777642845
Anastrozole,ORC5,0.546758561894511
Anastrozole,WDR55,-0.393541270408078
Anastrozole,BRD3,-0.498461422712907
Anastrozole,RHOH,-0.850047871686411
Anastrozole,HIST1H1T,-0.305119638857637
Anastrozole,RBBP8,0.729918279509612
Anastrozole,SCNN1G,-0.240240017573039
Anastrozole,SLC13A3,-0.349963049957717
Anastrozole,CDK3,-0.340233408886454
Anastrozole,AP3B2,0.451751290888023
Anastrozole,MICALL1,-0.337186955023504
Anastrozole,FOS,0.825637015743529
Anastrozole,SYT12,-0.306518319724263
Anastrozole,ADA,-0.751563379730004
Anastrozole,GMPR2,0.6689608891805
Anastrozole,MAP3K19,-0.353887143342389
Anastrozole,LTA4H,0.605723736942678
Anastrozole,C21orf59,-0.54955498031948
Anastrozole,GPX2,-1.16106143205063
Anastrozole,SLK,0.591243246327275
Anastrozole,INVS,0.448653058729312
Anastrozole,MMP19,-0.802202184995017
Anastrozole,SAP130,0.380439450775364
Anastrozole,AK2,-0.481306808582252
Anastrozole,UBP1,0.44196791925292
Anastrozole,IL1RN,-0.843451978503795
Anastrozole,LRIF1,0.688642681508821
Anastrozole,SEC23B,0.45506465953329
Anastrozole,MTCL1,-0.782477237176205
Anastrozole,UBE2N,-0.495289325714112
Anastrozole,SLC31A1,0.40925429178321
Anastrozole,TUBA3D,0.362403710683183
Anastrozole,COL4A3,0.862979101098101
Anastrozole,STX10,-0.416931287102078
Anastrozole,DVL3,0.780555538509202
Anastrozole,PDGFD,-1.14452643670898
Anastrozole,GLIPR1,0.699685207311659
Anastrozole,SLC7A6,-0.599504761073901
Anastrozole,RNF4,-0.437366606532665
Anastrozole,RPL3L,-0.267325971437538
